CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
038169207,APLD,APPLIED DIGITAL CORP,68813,68813,1.63M,1.63M,NEW,1.4%
88340C701,CRCG,THEMES ETF TR,498636,498636,1.36M,1.36M,NEW,1.1%
Y95308105,WVE,WAVE LIFE SCIENCES LTD,200331,184758,1.45M,1.34M,+1186.4%,1.2%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,65080,65080,1.27M,1.27M,NEW,1.1%
316841105,FIG,FIGMA INC,56986,56986,1.2M,1.2M,NEW,1%
19260Q107,COIN,COINBASE GLOBAL INC,6516,6516,1.14M,1.14M,NEW,0.95%
33829M101,FIVE,FIVE BELOW INC,4792,4792,1.09M,1.09M,NEW,0.91%
23284F105,CTMX,CYTOMX THERAPEUTICS INC.,230598,230598,1.08M,1.08M,NEW,0.9%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,26288,21274,1.29M,1.05M,+424.3%,1.1%
833445109,SNOW,SNOWFLAKE INC,6782,6782,1.02M,1.02M,NEW,0.85%
02156V109,OKLO,OKLO INC,23699,20416,1.18M,1.01M,+621.9%,0.98%
38747R801,CONL,GRANITESHARES ETF TR,152525,134159,1.07M,939.11K,+730.5%,0.89%
39874R101,GO,GROCERY OUTLET HLDG CORP,127501,127501,898.88K,898.88K,NEW,0.75%
91332U101,U,UNITY SOFTWARE INC,40355,40355,885.39K,885.39K,NEW,0.74%
378973507,GSAT,GLOBALSTAR INC,13218,13218,877.94K,877.94K,NEW,0.73%
91532F102,UMAC,UNUSUAL MACHS INC,70792,70792,877.82K,877.82K,NEW,0.73%
86989Y109,SWMR,SWARMER INC,18039,18039,851.44K,851.44K,NEW,0.71%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,21476,21476,800.84K,800.84K,NEW,0.67%
640268306,NKTR,NEKTAR THERAPEUTICS,11032,11032,793.75K,793.75K,NEW,0.66%
925550105,VIAV,VIAVI SOLUTIONS INC,23565,23565,784.24K,784.24K,NEW,0.65%
09175A206,BMNR,BITMINE IMMERSION TECNOLOGIE,39080,39080,773K,773K,NEW,0.64%
08975B109,BBAI,BIGBEAR AI HLDGS INC,212009,212009,746.27K,746.27K,NEW,0.62%
30303M102,META,META PLATFORMS INC,1288,1288,736.9K,736.9K,NEW,0.61%
803607100,SRPT,SAREPTA THERAPEUTICS INC,33008,33008,718.25K,718.25K,NEW,0.6%
88340C685,BMNG,THEMES ETF TR,585626,585626,708.61K,708.61K,NEW,0.59%
502160104,LXU,LSB INDS INC,46188,46188,688.2K,688.2K,NEW,0.57%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,12853,12853,656.15K,656.15K,NEW,0.55%
90364P105,PATH,UIPATH INC,58583,58583,650.27K,650.27K,NEW,0.54%
022307102,ALMS,ALUMIS INC,29405,29405,647.79K,647.79K,NEW,0.54%
M6191J100,FROG,JFROG LTD,13696,13696,642.75K,642.75K,NEW,0.54%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,15827,15827,620.42K,620.42K,NEW,0.52%
31816X106,FLY,FIREFLY AEROSPACE INC,21472,21472,611.31K,611.31K,NEW,0.51%
433000106,HIMS,HIMS & HERS HEALTH INC,48166,29135,999.93K,604.84K,+153.1%,0.83%
92189H805,REMX,VANECK ETF TRUST,6585,6585,579.48K,579.48K,NEW,0.48%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,7659,7659,578.02K,578.02K,NEW,0.48%
31188V100,FSLY,FASTLY INC,19497,19497,566.58K,566.58K,NEW,0.47%
92847W103,VITL,VITAL FARMS INC,38697,38697,546.4K,546.4K,NEW,0.46%
44812J104,HUT,HUT 8 CORP,11514,11514,540.12K,540.12K,NEW,0.45%
278768106,SATS,ECHOSTAR CORP,11738,4535,1.37M,530.91K,+63%,1.1%
45167R104,IEX,IDEX CORP,2687,2687,509.32K,509.32K,NEW,0.42%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4034,4034,506.11K,506.11K,NEW,0.42%
163072101,CAKE,CHEESECAKE FACTORY INC,9159,9159,501.45K,501.45K,NEW,0.42%
836100107,SOUN,SOUNDHOUND AI INC,72826,72826,500.31K,500.31K,NEW,0.42%
697900108,PAAS,PAN AMERN SILVER CORP,8880,8880,485.11K,485.11K,NEW,0.4%
192108504,CDE,COEUR MNG INC,24982,24982,468.91K,468.91K,NEW,0.39%
25154H749,DGP,DEUTSCHE BK AG LONDON BRH,2542,2542,465.13K,465.13K,NEW,0.39%
345370860,F,FORD MTR CO,39364,39364,454.26K,454.26K,NEW,0.38%
25460G328,DRIP,DIREXION SHARES ETF TRUST,106650,106650,441.53K,441.53K,NEW,0.37%
25461A544,TSMX,DIREXION SHARES ETF TRUST,7472,7472,426.8K,426.8K,NEW,0.36%
72352L106,PINS,PINTEREST INC,22973,22973,421.32K,421.32K,NEW,0.35%
464287838,IYM,ISHARES TR,2350,2350,413.41K,413.41K,NEW,0.34%
360852107,VCX,FUNDRISE INNOVATION FD LLC,3125,3125,409.22K,409.22K,NEW,0.34%
G65163100,JOBY,JOBY AVIATION INC,49433,49433,408.32K,408.32K,NEW,0.34%
650111107,NYT,NEW YORK TIMES CO MTN BE,4754,4754,398.05K,398.05K,NEW,0.33%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,15049,15049,393.08K,393.08K,NEW,0.33%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,24322,24322,387.21K,387.21K,NEW,0.32%
500688106,KOS,KOSMOS ENERGY LTD,138072,138072,383.84K,383.84K,NEW,0.32%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,1234,1234,375.24K,375.24K,NEW,0.31%
247361702,DAL,DELTA AIR LINES INC,5586,5586,371.36K,371.36K,NEW,0.31%
35834F104,TE,T1 ENERGY INC,84132,84132,369.34K,369.34K,NEW,0.31%
24703L202,DELL,DELL TECHNOLOGIES INC,2247,2247,368.8K,368.8K,NEW,0.31%
85208P873,SLVR,SPROTT FDS TR,6205,6205,367.21K,367.21K,NEW,0.31%
G38644103,GCT,GIGACLOUD TECHNOLOGY INC,8014,8014,363.68K,363.68K,NEW,0.3%
H01301128,ALC,ALCON AG,4808,4808,362.28K,362.28K,NEW,0.3%
736508847,POR,PORTLAND GEN ELEC CO,6846,6846,361.26K,361.26K,NEW,0.3%
00773J202,SYRE,SPYRE THERAPEUTICS INC,7088,7088,357.52K,357.52K,NEW,0.3%
92645B103,VCTR,VICTORY CAP HLDGS INC DEL,5425,5425,355.23K,355.23K,NEW,0.3%
09581B103,OWL,BLUE OWL CAPITAL INC,54916,38825,501.38K,354.47K,+241.3%,0.42%
984245100,YPF,YPF SOCIEDAD ANONIMA,7664,7664,354.23K,354.23K,NEW,0.3%
452308109,ITW,ILLINOIS TOOL WKS INC,1358,1358,353.47K,353.47K,NEW,0.29%
372303206,GMAB,GENMAB A/S,13109,13109,351.71K,351.71K,NEW,0.29%
471024109,JAN,JANUS LIVING INC,14827,14827,349.47K,349.47K,NEW,0.29%
01644J108,ALKT,ALKAMI TECHNOLOGY INC,22210,22210,348.03K,348.03K,NEW,0.29%
45104G104,IBN,ICICI BANK LIMITED,13359,13359,346K,346K,NEW,0.29%
26856L103,ELF,E L F BEAUTY INC,5658,5658,342.93K,342.93K,NEW,0.29%
67577C105,OCGN,OCUGEN INC,188525,188525,341.23K,341.23K,NEW,0.28%
670100205,NVO,NOVO-NORDISK A S,9274,9274,340.82K,340.82K,NEW,0.28%
86366E106,GPCR,STRUCTURE THERAPEUTICS INC,6958,6958,335.38K,335.38K,NEW,0.28%
872657101,TPG,TPG INC,8184,8184,331.53K,331.53K,NEW,0.28%
311900104,FAST,FASTENAL CO,7110,7110,329.9K,329.9K,NEW,0.28%
302520101,FNB,F N B CORP,19701,19701,329.4K,329.4K,NEW,0.27%
01741R102,ATI,ATI INC,2215,2215,322.19K,322.19K,NEW,0.27%
20464U100,COMP,COMPASS INC,63969,43951,467.61K,321.28K,+219.6%,0.39%
268603107,LOCO,EL POLLO LOCO HLDGS INC,22979,22979,318.49K,318.49K,NEW,0.27%
45579U109,INDV,INDIVIOR PHARMACEUTICALS INC,10201,10201,310.93K,310.93K,NEW,0.26%
573874104,MRVL,MARVELL TECHNOLOGY INC,3118,3118,308.84K,308.84K,NEW,0.26%
589889104,MMSI,MERIT MED SYS INC,4479,4479,308.74K,308.74K,NEW,0.26%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,14342,14342,307.49K,307.49K,NEW,0.26%
889478103,TOL,TOLL BROTHERS INC,2253,2253,307.47K,307.47K,NEW,0.26%
G6683N103,NU,NU HLDGS LTD,21394,21394,307.43K,307.43K,NEW,0.26%
478160104,JNJ,JOHNSON & JOHNSON,1241,1241,303.35K,303.35K,NEW,0.25%
31428X106,FDX,FEDEX CORP,849,849,302.4K,302.4K,NEW,0.25%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,9502,9502,301.4K,301.4K,NEW,0.25%
H2927K103,AMRZ,AMRIZE LTD,5344,5344,299.37K,299.37K,NEW,0.25%
888787108,TOST,TOAST INC,11210,11210,297.18K,297.18K,NEW,0.25%
69318G106,PBF,PBF ENERGY INC,6228,6228,296.58K,296.58K,NEW,0.25%
866796105,SLF,SUN LIFE FINANCIAL INC.,4685,4685,293.09K,293.09K,NEW,0.24%
25459W102,TECL,DIREXION SHARES ETF TRUST,3377,3377,292.28K,292.28K,NEW,0.24%
82452J109,FOUR,SHIFT4 PMTS INC,6656,6656,291.07K,291.07K,NEW,0.24%
46222L108,IONQ,IONQ INC,10006,10006,288.47K,288.47K,NEW,0.24%
25402D102,DOCN,DIGITALOCEAN HLDGS INC,3358,3358,288.05K,288.05K,NEW,0.24%
80401C100,SATL,SATELLOGIC INC,52364,52364,284.86K,284.86K,NEW,0.24%
75513E101,RTX,RTX CORPORATION,1464,1464,282.41K,282.41K,NEW,0.24%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4198,4198,281.31K,281.31K,NEW,0.23%
498894104,KNF,KNIFE RIVER CORP,3431,3431,280.14K,280.14K,NEW,0.23%
46092D665,APLX,INVESTMENT MANAGERS SER TR I,25135,25135,274.73K,274.73K,NEW,0.23%
18467V109,YOU,CLEAR SECURE INC,5672,5672,274.58K,274.58K,NEW,0.23%
88636V652,RGTZ,TIDAL TRUST II,10046,10046,272.45K,272.45K,NEW,0.23%
807066105,SCHL,SCHOLASTIC CORP,6973,6973,272.37K,272.37K,NEW,0.23%
556269108,SHOO,MADDEN STEVEN LTD,8007,8007,271.6K,271.6K,NEW,0.23%
29082A107,EMBJ,EMBRAER S.A.,7679,4541,455.67K,269.46K,+144.7%,0.38%
929033207,VOR,VOR BIOPHARMA INC,15047,15047,268.44K,268.44K,NEW,0.22%
26740W109,QBTS,D-WAVE QUANTUM INC,18525,18525,267.32K,267.32K,NEW,0.22%
75734B100,RDDT,REDDIT INC,1973,1973,265.66K,265.66K,NEW,0.22%
053774105,CAR,AVIS BUDGET GROUP INC,1821,1821,265.59K,265.59K,NEW,0.22%
15643U104,LEU,CENTRUS ENERGY CORP,1515,1515,262.99K,262.99K,NEW,0.22%
98423F109,XMTR,XOMETRY INC,10546,6413,430.7K,261.91K,+155.2%,0.36%
025816109,AXP,AMERICAN EXPRESS CO,862,862,260.74K,260.74K,NEW,0.22%
784730103,SSRM,SSR MINING IN,8827,8827,259.51K,259.51K,NEW,0.22%
136635109,CSIQ,CANADIAN SOLAR INC,18601,18601,257.62K,257.62K,NEW,0.21%
92347M100,VERI,VERITONE INC,130651,130651,257.38K,257.38K,NEW,0.21%
911363109,URI,UNITED RENTALS INC,352,352,256.45K,256.45K,NEW,0.21%
G7S00T104,PNR,PENTAIR PLC,2943,2943,256.37K,256.37K,NEW,0.21%
Y7542C130,STNG,SCORPIO TANKERS INC,3423,3423,255.56K,255.56K,NEW,0.21%
04016X101,ARGX,ARGENX SE,348,348,254.13K,254.13K,NEW,0.21%
98937L105,ZBIO,ZENAS BIOPHARMA INC,12952,12952,253.21K,253.21K,NEW,0.21%
25461A528,MUU,DIREXION SHARES ETF TRUST,2103,2103,253.16K,253.16K,NEW,0.21%
862945300,ASST,STRIVE INC,25056,25056,251.06K,251.06K,NEW,0.21%
46152A494,IREX,INVESTMENT MANAGERS SER TR I,14471,14471,250.93K,250.93K,NEW,0.21%
78573L106,SBRA,SABRA HEALTH CARE REIT INC,13033,13033,250.62K,250.62K,NEW,0.21%
876511106,TGB,TASEKO MINES LTD,38554,38554,248.67K,248.67K,NEW,0.21%
256677105,DG,DOLLAR GEN CORP,2072,2072,246.01K,246.01K,NEW,0.21%
92204A702,VGT,VANGUARD WORLD FD,352,352,245.6K,245.6K,NEW,0.2%
88023B103,TEM,TEMPUS AI INC,5408,5408,244.55K,244.55K,NEW,0.2%
05589G102,BWIN,THE BALDWIN INSURANCE GRP IN,11079,11079,243.07K,243.07K,NEW,0.2%
G4253H101,JHX,JAMES HARDIE INDS PLC,12814,12814,242.7K,242.7K,NEW,0.2%
909907107,UBSI,UNITED BANKSHARES INC WEST V,5841,5841,241.93K,241.93K,NEW,0.2%
172573107,CRCL,CIRCLE INTERNET GROUP INC,2491,2491,237.67K,237.67K,NEW,0.2%
97650W108,WTFC,WINTRUST FINL CORP,1710,1710,237.59K,237.59K,NEW,0.2%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,2557,2557,237.19K,237.19K,NEW,0.2%
G3198U102,ESNT,ESSENT GROUP LTD,4058,4058,237.15K,237.15K,NEW,0.2%
876030107,TPR,TAPESTRY INC,1677,1677,236.64K,236.64K,NEW,0.2%
883203101,TXT,TEXTRON INC,2700,2700,236.41K,236.41K,NEW,0.2%
369604301,GE,GE AEROSPACE,831,831,235.81K,235.81K,NEW,0.2%
04621X108,AIZ,ASSURANT INC,1078,1078,234.8K,234.8K,NEW,0.2%
25243Q205,DEO,DIAGEO PLC,3153,3153,234.74K,234.74K,NEW,0.2%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,3235,3235,234.41K,234.41K,NEW,0.2%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,1296,1296,234.36K,234.36K,NEW,0.2%
861012102,STM,STMICROELECTRONICS N V,6779,6779,234.21K,234.21K,NEW,0.2%
629377508,NRG,NRG ENERGY INC,1592,1592,232.66K,232.66K,NEW,0.19%
767292105,RIOT,RIOT PLATFORMS INC,18608,18608,230K,230K,NEW,0.19%
19240Q201,COGT,COGENT BIOSCIENCES INC,5919,5919,227.82K,227.82K,NEW,0.19%
136069101,CM,CANADIAN IMPERIAL BANK OF CO,2389,2389,226.36K,226.36K,NEW,0.19%
630402105,NSSC,NAPCO SEC TECHNOLOGIES INC,5737,5737,225.98K,225.98K,NEW,0.19%
G25508105,CRH,CRH PLC,2140,2140,224.96K,224.96K,NEW,0.19%
67011P100,DNOW,DNOW INC,18761,18761,223.44K,223.44K,NEW,0.19%
25459Y694,FAS,DIREXION SHARES ETF TRUST,1882,1882,223.02K,223.02K,NEW,0.19%
85423L103,SARO,STANDARDAERO INC,8565,8565,221.23K,221.23K,NEW,0.18%
78442P106,SLM,SLM CORP,10285,10285,220.2K,220.2K,NEW,0.18%
29258Y103,EXK,ENDEAVOUR SILVER CORP,23618,23618,219.88K,219.88K,NEW,0.18%
636274409,NGG,NATIONAL GRID PLC,2599,2599,219.88K,219.88K,NEW,0.18%
760125104,RTO,RENTOKIL INITIAL PLC,6945,6945,218.63K,218.63K,NEW,0.18%
G4740B105,ICHR,ICHOR HOLDINGS,4670,4670,217.67K,217.67K,NEW,0.18%
456788108,INFY,INFOSYS LTD,16056,16056,216.92K,216.92K,NEW,0.18%
74006W207,PRAX,PRAXIS PRECISION MEDICINES I,669,669,215.54K,215.54K,NEW,0.18%
000899104,ADMA,ADMA BIOLOGICS INC,23756,23756,214.04K,214.04K,NEW,0.18%
56585A102,MPC,MARATHON PETE CORP,875,875,213.66K,213.66K,NEW,0.18%
820014405,SBET,SHARPLINK INC,33058,33058,213.22K,213.22K,NEW,0.18%
256746108,DLTR,DOLLAR TREE INC,1932,1932,211.57K,211.57K,NEW,0.18%
861896108,SNEX,STONEX GROUP INC,2616,2616,210.98K,210.98K,NEW,0.18%
82575P107,SBSW,SIBANYE STILLWATER LTD,17092,17092,210.57K,210.57K,NEW,0.18%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,28174,17983,328.23K,209.5K,+176.5%,0.27%
34959J108,FTV,FORTIVE CORP,3769,3769,208.35K,208.35K,NEW,0.17%
704551100,BTU,PEABODY ENGR CORP,6321,6321,208.28K,208.28K,NEW,0.17%
N20944109,CNH,CNH INDL N V,18783,18783,206.61K,206.61K,NEW,0.17%
36168Q104,GFL,GFL ENVIRONMENTAL INC,4910,4910,204.84K,204.84K,NEW,0.17%
778296103,ROST,ROSS STORES INC,945,945,204.72K,204.72K,NEW,0.17%
124805102,CBZ,CBIZ INC,7624,7624,204.7K,204.7K,NEW,0.17%
904311107,UAA,UNDER ARMOUR INC,34398,34398,203.29K,203.29K,NEW,0.17%
457730109,INSP,INSPIRE MED SYS INC,3930,3930,202.71K,202.71K,NEW,0.17%
518439104,EL,LAUDER ESTEE COS INC,2822,2822,202.53K,202.54K,NEW,0.17%
01444V103,ANNA,ALEANNA INC,24364,24364,201.98K,201.98K,NEW,0.17%
00737L103,CVSA,COVISTA INC,1752,1752,201.92K,201.92K,NEW,0.17%
477143101,JBLU,JETBLUE AIRWAYS CORP,45625,45625,201.66K,201.66K,NEW,0.17%
92189F791,GDXJ,VANECK ETF TRUST,3477,1679,417.38K,201.55K,+93.4%,0.35%
G9456A100,GLNG,GOLAR LNG LTD,3717,3717,201.13K,201.13K,NEW,0.17%
55616P104,M,MACYS INC,11100,11100,200.8K,200.8K,NEW,0.17%
45256X103,IBRX,IMMUNITYBIO INC,25768,25768,197.64K,197.64K,NEW,0.16%
49845K101,KVYO,KLAVIYO INC,10120,10120,196.94K,196.93K,NEW,0.16%
38747R215,NBIL,GRANITESHARES ETF TR,18915,18915,195.96K,195.96K,NEW,0.16%
92538J106,VERX,VERTEX INC,16152,16152,192.05K,192.05K,NEW,0.16%
388689101,GPK,GRAPHIC PACKAGING HLDG CO,19274,19274,191.58K,191.58K,NEW,0.16%
26818M108,DYN,DYNE THERAPEUTICS INC,10564,10564,191.53K,191.53K,NEW,0.16%
74766W108,QUBT,QUANTUM COMPUTING INC,27959,27959,191.52K,191.52K,NEW,0.16%
053906103,ASM,AVINO SILVER & GOLD MINES LT,29770,29770,188.15K,188.15K,NEW,0.16%
433921103,HIVE,HIVE DIGITAL TECHNOLOGIES LT,98073,98073,186.34K,186.34K,NEW,0.16%
91324P102,UNH,UNITEDHEALTH GROUP INC,2345,680,634.53K,184K,+40.8%,0.53%
G06973112,AUGO,AURA MINERALS INC,6904,2247,563.37K,183.36K,+48.2%,0.47%
565788106,MARA,MARA HOLDINGS INC,21979,21979,179.35K,179.35K,NEW,0.15%
03076C106,AMP,AMERIPRISE FINL INC,1489,402,661.71K,178.65K,+37%,0.55%
52603A208,LC,LENDINGCLUB ISSUANCE TR SER,12346,12346,176.79K,176.79K,NEW,0.15%
26923N181,TSLZ,ETF OPPORTUNITIES TRUST,11051,11051,175.49K,175.49K,NEW,0.15%
14365C103,CUK,CARNIVAL PLC,15524,6773,400.05K,174.54K,+77.4%,0.33%
202608105,CVGI,COMMERCIAL VEH GROUP INC,50599,50599,172.54K,172.54K,NEW,0.14%
45569U101,INDI,INDIE SEMICONDUCTOR INC,53569,53569,172.49K,172.49K,NEW,0.14%
G4R20B107,INTR,INTER & CO INC,21626,21626,172.14K,172.14K,NEW,0.14%
29272C301,WATT,ENERGOUS CORP,10913,10913,171.22K,171.22K,NEW,0.14%
921659108,VNDA,VANDA PHARMACEUTICALS INC,24761,24761,171.1K,171.1K,NEW,0.14%
36162J106,GEO,GEO GROUP INC,10116,10116,170.05K,170.05K,NEW,0.14%
86384P109,STUB,STUBHUB HLDGS INC,27120,27120,169.23K,169.23K,NEW,0.14%
70509V100,PEB,PEBBLEBROOK HOTEL TR,13252,13252,167.37K,167.37K,NEW,0.14%
M2197Q107,CLBT,CELLEBRITE DI LTD,11849,11849,163.28K,163.28K,NEW,0.14%
15687V109,CERT,CERTARA INC,40859,28639,232.9K,163.24K,+234.4%,0.19%
919794107,VLY,VALLEY NATL BANCORP,13280,13280,163.08K,163.08K,NEW,0.14%
27966L306,EDSA,EDESA BIOTECH INC,30534,30534,159.69K,159.69K,NEW,0.13%
89346D107,TAC,TRANSALTA CORP,12081,12081,158.26K,158.26K,NEW,0.13%
577081102,MAT,MATTEL INC,10878,10878,158.06K,158.06K,NEW,0.13%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,23745,23745,156.24K,156.24K,NEW,0.13%
G9087Q102,TROX,TRONOX HOLDINGS PLC,52225,15931,510.24K,155.65K,+43.9%,0.43%
48553T106,BZ,KANZHUN LIMITED,11492,11492,153.88K,153.88K,NEW,0.13%
698884103,PAR,PAR TECHNOLOGY CORP,11463,11463,152.8K,152.8K,NEW,0.13%
56501R106,MFC,MANULIFE FINL CORP,10647,4389,366.68K,151.16K,+70.1%,0.31%
83304A106,SNAP,SNAP INC,32432,32432,149.19K,149.19K,NEW,0.12%
25460E232,TZA,DIREXION SHARES ETF TRUST,21209,21209,148.89K,148.89K,NEW,0.12%
33748L101,FWRG,FIRST WATCH RESTAURANT GROUP,14160,14160,148.4K,148.4K,NEW,0.12%
G1110E107,BHVN,BIOHAVEN LTD,17466,17466,147.76K,147.76K,NEW,0.12%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,17466,17466,147.59K,147.59K,NEW,0.12%
83422E204,SLDB,SOLID BIOSCIENCES INC,20409,20409,146.94K,146.94K,NEW,0.12%
27923Q109,ECVT,ECOVYST INC,11343,11343,145.87K,145.87K,NEW,0.12%
57638P104,MBC,MASTERBRAND INC,17445,17445,144.97K,144.97K,NEW,0.12%
90138A103,VNET,VNET GROUP INC,16967,16967,142.35K,142.35K,NEW,0.12%
88636V678,OKLL,TIDAL TRUST II,23523,23523,142.31K,142.31K,NEW,0.12%
30049H102,EVLV,EVOLV TECHNOLOGIES HLDNGS IN,23388,23388,141.5K,141.5K,NEW,0.12%
112463104,BKD,BROOKDALE SR LIVING INC,10078,10078,137.87K,137.87K,NEW,0.12%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,16338,16338,135.6K,135.6K,NEW,0.11%
45817G201,IDN,INTELLICHECK MOBILISA INC,19339,19339,135.18K,135.18K,NEW,0.11%
30233G209,EYPT,EYEPOINT INC,10405,10405,134.12K,134.12K,NEW,0.11%
92922P106,WTI,W & T OFFSHORE INC,38756,38756,132.16K,132.16K,NEW,0.11%
75776W103,RDW,REDWIRE CORPORATION,40967,15537,348.22K,132.06K,+61.1%,0.29%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,27568,13083,276.23K,131.09K,+90.3%,0.23%
314911108,FRMI,FERMI INC,21988,21988,128.41K,128.41K,NEW,0.11%
36241U106,GSIT,GSI TECHNOLOGY INC,24522,24522,126.04K,126.04K,NEW,0.11%
358054104,FRSH,FRESHWORKS INC,26137,15589,209.88K,125.18K,+147.8%,0.18%
783513203,RYAAY,RYANAIR HOLDINGS PLC,5544,2125,320.44K,122.82K,+62.2%,0.27%
G96115103,WYFI,WHITEFIBER INC,10262,10262,122.22K,122.22K,NEW,0.1%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,24639,24639,122.21K,122.21K,NEW,0.1%
013872106,AA,ALCOA CORP,13006,1813,862.69K,120.26K,+16.2%,0.72%
961884301,NXTT,NEXT TECHNOLOGY HOLDING INC,58340,58340,119.6K,119.6K,NEW,0.1%
46578C108,IE,IVANHOE ELECTRIC INC,10096,10096,119.33K,119.33K,NEW,0.1%
04342Y104,ASAN,ASANA INC,18430,18430,117.95K,117.95K,NEW,0.1%
03784Y200,APLE,APPLE HOSPITALITY REIT INC,10134,10134,116.64K,116.64K,NEW,0.1%
019770106,ALLO,ALLOGENE THERAPEUTICS INC,46434,46434,113.3K,113.3K,NEW,0.09%
72703X106,PL,PLANET LABS PBC,36590,4018,1.02M,112.3K,+12.3%,0.85%
98585N106,YEXT,YEXT INC,28965,28965,111.23K,111.23K,NEW,0.09%
882927577,ARMG,THEMES ETF TR,11257,11257,109.31K,109.3K,NEW,0.09%
12510Q100,CCC,CCC INTELLIGENT SOLUTIONS HL,18215,18215,109.29K,109.29K,NEW,0.09%
46131B704,IVR,INVESCO MORTGAGE CAPITAL INC,13458,13458,108.74K,108.74K,NEW,0.09%
039697107,ARDX,ARDELYX INC,17799,17799,106.62K,106.62K,NEW,0.09%
405552100,HLN,HALEON PLC,10412,10412,104.22K,104.22K,NEW,0.09%
431636109,HLMN,HILLMAN SOLUTIONS CORP,12488,12488,103.9K,103.9K,NEW,0.09%
92337C203,VSTM,VERASTEM INC,19423,19423,102.94K,102.94K,NEW,0.09%
75955J402,RLMD,RELMADA THERAPEUTICS INC,14609,14609,101.68K,101.68K,NEW,0.08%
011659109,ALK,ALASKA AIR GROUP INC,9021,2755,331.79K,101.33K,+44%,0.28%
11271J107,BN,BROOKFIELD CORP,11059,2497,447.56K,101.05K,+29.2%,0.37%
38747R660,SMCL,GRANITESHARES ETF TR,58224,58224,100.14K,100.14K,NEW,0.08%
65342K105,NEXT,NEXTDECADE CORP,34129,13032,261.43K,99.83K,+61.8%,0.22%
015857105,AQN,ALGONQUIN POWER & UTILITIES,16229,16229,99.65K,99.65K,NEW,0.08%
75644T100,RCAT,RED CAT HLDGS INC,29496,7400,386.1K,96.87K,+33.5%,0.32%
03938L203,MT,ARCELORMITTAL SA LUXEMBOURG,7362,1863,382.68K,96.84K,+33.9%,0.32%
550241103,LUMN,LUMEN TECHNOLOGIES INC,13868,13868,96.38K,96.38K,NEW,0.08%
8676EP108,STKL,SUNOPTA INC,14813,14813,95.99K,95.99K,NEW,0.08%
00218A105,ASPI,ASP ISOTOPES INC,40230,21455,177.82K,94.83K,+114.3%,0.15%
62886E108,VYX,NCR VOYIX CORPORATION,14703,14703,93.07K,93.07K,NEW,0.08%
03945R102,ACHR,ARCHER AVIATION INC,40972,17743,211.82K,91.73K,+76.4%,0.18%
66987E206,NG,NOVAGOLD RESOURCES INC,10000,10000,89.8K,89.8K,NEW,0.07%
317970101,AIFF,FIREFLY NEUROSCIENCE INC,41121,41121,89.64K,89.64K,NEW,0.07%
85208T107,CXM,SPRINKLR INC,14903,14903,89.42K,89.42K,NEW,0.07%
98148L746,BTCZ,WORLD FDS TR,16256,16256,88.92K,88.92K,NEW,0.07%
00770C101,ARQ,ARQ INC,34628,34628,88.65K,88.65K,NEW,0.07%
20454B104,CMPX,COMPASS THERAPEUTICS INC,16669,16669,88.18K,88.18K,NEW,0.07%
86722A103,SXC,SUNCOKE ENERGY INC,13329,13329,86.77K,86.77K,NEW,0.07%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,22414,22414,82.03K,82.03K,NEW,0.07%
76029N106,REPL,REPLIMUNE GROUP INC,10720,10720,82.01K,82.01K,NEW,0.07%
65535H208,NMR,NOMURA HLDGS INC,10160,10160,80.16K,80.16K,NEW,0.07%
06738E204,BCS,BARCLAYS PLC,12694,3722,268.61K,78.76K,+41.5%,0.22%
900111204,TKC,TURKCELL ILETISIM,12894,12894,77.75K,77.75K,NEW,0.06%
91531W106,TIGR,UP FINTECH HLDG LTD,12185,12185,76.77K,76.77K,NEW,0.06%
03214Q108,AMPX,AMPRIUS TECHNOLOGIES INC,17359,4549,292.67K,76.7K,+35.5%,0.24%
52466B103,LZ,LEGALZOOM COM INC,13236,13236,75.05K,75.05K,NEW,0.06%
